YEAR,MONTH,MONTH_CATEGORY,WEEK,DAY_CATEGORY,AGE_BUCKET,GENDER,RACE,PROVINCE,TOTAL_RECORDS,TOTAL_VIEWTIME_MINUTES,TOTAL_VIEWTIME_HOURS,AVG_VIEWTIME_MINUTES,AVG_VIEWTIME_HOURS
2016,Jan,Normal_month,2,Weekday,Middle Adulthood,male,coloured,EasternCape,3,0,0,0,0
2016,Jan,Normal_month,2,Weekday,Middle Adulthood,male,coloured,Mpumalanga,1,0,0,0,0
2016,Jan,Normal_month,2,Weekday,Middle Adulthood,male,coloured,NorthernCape,1,1,0.02,1,0.02
2016,Jan,Normal_month,2,Weekday,Middle Adulthood,male,coloured,WesternCape,12,51,0.85,4.25,0.07
2016,Jan,Normal_month,2,Weekday,Middle Adulthood,male,indian_asian,Gauteng,2,12,0.2,6,0.1
2016,Jan,Normal_month,2,Weekday,Middle Adulthood,male,indian_asian,KwazuluNatal,3,16,0.27,5.33,0.09
2016,Jan,Normal_month,2,Weekday,Middle Adulthood,male,other,WesternCape,1,15,0.25,15,0.25
2016,Jan,Normal_month,2,Weekday,Middle Adulthood,male,white,EasternCape,1,0,0,0,0
2016,Jan,Normal_month,2,Weekday,Middle Adulthood,male,white,FreeState,1,2,0.03,2,0.03
2016,Jan,Normal_month,2,Weekday,Middle Adulthood,male,white,Gauteng,5,2,0.03,0.4,0.01
2016,Jan,Normal_month,2,Weekday,Middle Adulthood,male,white,KwazuluNatal,1,0,0,0,0
2016,Jan,Normal_month,2,Weekday,Middle Adulthood,male,white,WesternCape,1,34,0.57,34,0.57
2016,Jan,Normal_month,2,Weekday,Middle Childhood,male,black,Limpopo,3,42,0.7,14,0.23
2016,Jan,Normal_month,2,Weekday,Middle Childhood,male,white,EasternCape,3,8,0.13,2.67,0.04
2016,Jan,Normal_month,2,Weekday,Middle Childhood,male,white,Gauteng,1,5,0.08,5,0.08
2016,Jan,Normal_month,2,Weekday,Young Adulthood,female,None,WesternCape,3,0,0,0,0
2016,Jan,Normal_month,2,Weekday,Young Adulthood,female,black,EasternCape,1,0,0,0,0
2016,Jan,Normal_month,2,Weekday,Young Adulthood,female,black,Gauteng,8,54,0.9,6.75,0.11
2016,Jan,Normal_month,2,Weekday,Young Adulthood,female,black,KwazuluNatal,3,44,0.73,14.67,0.24
2016,Jan,Normal_month,2,Weekday,Young Adulthood,female,black,Limpopo,2,0,0,0,0
2016,Jan,Normal_month,2,Weekday,Young Adulthood,female,black,Mpumalanga,3,0,0,0,0
2016,Jan,Normal_month,2,Weekday,Young Adulthood,female,black,WesternCape,5,143,2.38,28.6,0.48
2016,Jan,Normal_month,2,Weekday,Young Adulthood,female,coloured,WesternCape,1,0,0,0,0
2016,Jan,Normal_month,2,Weekday,Young Adulthood,female,indian_asian,Gauteng,1,3,0.05,3,0.05
2016,Jan,Normal_month,2,Weekday,Young Adulthood,female,indian_asian,Limpopo,1,2,0.03,2,0.03
2016,Jan,Normal_month,2,Weekday,Young Adulthood,female,white,Gauteng,2,3,0.05,1.5,0.03
2016,Jan,Normal_month,2,Weekday,Young Adulthood,female,white,KwazuluNatal,1,10,0.17,10,0.17
2016,Jan,Normal_month,2,Weekday,Young Adulthood,male,None,Gauteng,5,45,0.75,9,0.15
2016,Jan,Normal_month,2,Weekday,Young Adulthood,male,None,KwazuluNatal,5,11,0.18,2.2,0.04
2016,Jan,Normal_month,2,Weekday,Young Adulthood,male,None,Mpumalanga,7,12,0.2,1.71,0.03
2016,Jan,Normal_month,2,Weekday,Young Adulthood,male,None,WesternCape,10,57,0.95,5.7,0.1
2016,Jan,Normal_month,2,Weekday,Young Adulthood,male,black,EasternCape,6,63,1.05,10.5,0.18
2016,Jan,Normal_month,2,Weekday,Young Adulthood,male,black,FreeState,2,0,0,0,0
2016,Jan,Normal_month,2,Weekday,Young Adulthood,male,black,Gauteng,59,273,4.55,4.63,0.08
2016,Jan,Normal_month,2,Weekday,Young Adulthood,male,black,KwazuluNatal,8,61,1.02,7.63,0.13
2016,Jan,Normal_month,2,Weekday,Young Adulthood,male,black,Limpopo,16,71,1.18,4.44,0.07
2016,Jan,Normal_month,2,Weekday,Young Adulthood,male,black,Mpumalanga,19,129,2.15,6.79,0.11
2016,Jan,Normal_month,2,Weekday,Young Adulthood,male,black,NorthWest,10,22,0.37,2.2,0.04
2016,Jan,Normal_month,2,Weekday,Young Adulthood,male,black,NorthernCape,7,40,0.67,5.71,0.1
2016,Jan,Normal_month,2,Weekday,Young Adulthood,male,black,WesternCape,5,29,0.48,5.8,0.1
2016,Jan,Normal_month,2,Weekday,Young Adulthood,male,coloured,EasternCape,7,16,0.27,2.29,0.04
2016,Jan,Normal_month,2,Weekday,Young Adulthood,male,coloured,Gauteng,3,33,0.55,11,0.18
2016,Jan,Normal_month,2,Weekday,Young Adulthood,male,coloured,KwazuluNatal,1,1,0.02,1,0.02
2016,Jan,Normal_month,2,Weekday,Young Adulthood,male,coloured,WesternCape,19,137,2.28,7.21,0.12
2016,Jan,Normal_month,2,Weekday,Young Adulthood,male,indian_asian,Gauteng,4,16,0.27,4,0.07
2016,Jan,Normal_month,2,Weekday,Young Adulthood,male,indian_asian,KwazuluNatal,12,147,2.45,12.25,0.2
2016,Jan,Normal_month,2,Weekday,Young Adulthood,male,indian_asian,Limpopo,2,8,0.13,4,0.07
2016,Jan,Normal_month,2,Weekday,Young Adulthood,male,indian_asian,Mpumalanga,1,11,0.18,11,0.18
2016,Jan,Normal_month,2,Weekday,Young Adulthood,male,white,EasternCape,3,0,0,0,0
2016,Jan,Normal_month,2,Weekday,Young Adulthood,male,white,FreeState,1,5,0.08,5,0.08
2016,Jan,Normal_month,2,Weekday,Young Adulthood,male,white,Gauteng,10,64,1.07,6.4,0.11
2016,Jan,Normal_month,2,Weekday,Young Adulthood,male,white,KwazuluNatal,3,9,0.15,3,0.05
2016,Jan,Normal_month,2,Weekday,Young Adulthood,male,white,Limpopo,2,0,0,0,0
2016,Jan,Normal_month,2,Weekday,Young Adulthood,male,white,Mpumalanga,3,14,0.23,4.67,0.08
2016,Jan,Normal_month,2,Weekday,Young Adulthood,male,white,WesternCape,1,0,0,0,0
2016,Jan,Normal_month,2,Weekday,Young Old,male,coloured,WesternCape,1,3,0.05,3,0.05
2016,Jan,Normal_month,2,Weekend,Adolescence,female,black,EasternCape,1,1,0.02,1,0.02
2016,Jan,Normal_month,2,Weekend,Adolescence,female,black,Gauteng,1,1,0.02,1,0.02
2016,Jan,Normal_month,2,Weekend,Adolescence,male,black,Gauteng,3,3,0.05,1,0.02
2016,Jan,Normal_month,2,Weekend,Childhood,None,None,None,2,0,0,0,0
2016,Jan,Normal_month,2,Weekend,Childhood,male,None,None,1,5,0.08,5,0.08
2016,Jan,Normal_month,2,Weekend,Middle Adulthood,female,black,KwazuluNatal,1,0,0,0,0
2016,Jan,Normal_month,2,Weekend,Middle Adulthood,male,None,Gauteng,4,1,0.02,0.25,0
2016,Jan,Normal_month,2,Weekend,Middle Adulthood,male,None,WesternCape,1,0,0,0,0
2016,Jan,Normal_month,2,Weekend,Middle Adulthood,male,black,EasternCape,1,2,0.03,2,0.03
2016,Jan,Normal_month,2,Weekend,Middle Adulthood,male,black,Gauteng,5,23,0.38,4.6,0.08
2016,Jan,Normal_month,2,Weekend,Middle Adulthood,male,black,Limpopo,2,3,0.05,1.5,0.03
2016,Jan,Normal_month,2,Weekend,Middle Adulthood,male,black,Mpumalanga,3,13,0.22,4.33,0.07
2016,Jan,Normal_month,2,Weekend,Middle Adulthood,male,coloured,EasternCape,1,1,0.02,1,0.02
2016,Jan,Normal_month,2,Weekend,Middle Adulthood,male,coloured,Gauteng,1,0,0,0,0
2016,Jan,Normal_month,2,Weekend,Middle Adulthood,male,coloured,NorthernCape,1,5,0.08,5,0.08
2016,Jan,Normal_month,2,Weekend,Middle Adulthood,male,coloured,WesternCape,4,10,0.17,2.5,0.04
2016,Jan,Normal_month,2,Weekend,Middle Adulthood,male,white,Gauteng,1,1,0.02,1,0.02
2016,Jan,Normal_month,2,Weekend,Middle Adulthood,male,white,WesternCape,1,17,0.28,17,0.28
2016,Jan,Normal_month,2,Weekend,Middle Childhood,male,white,EasternCape,1,0,0,0,0
2016,Jan,Normal_month,2,Weekend,Young Adulthood,female,black,Gauteng,5,97,1.62,19.4,0.32
2016,Jan,Normal_month,2,Weekend,Young Adulthood,female,black,WesternCape,1,3,0.05,3,0.05
2016,Jan,Normal_month,2,Weekend,Young Adulthood,female,coloured,EasternCape,1,5,0.08,5,0.08
2016,Jan,Normal_month,2,Weekend,Young Adulthood,female,coloured,Gauteng,1,0,0,0,0
2016,Jan,Normal_month,2,Weekend,Young Adulthood,male,None,FreeState,1,1,0.02,1,0.02
2016,Jan,Normal_month,2,Weekend,Young Adulthood,male,None,Gauteng,1,0,0,0,0
2016,Jan,Normal_month,2,Weekend,Young Adulthood,male,None,KwazuluNatal,1,5,0.08,5,0.08
2016,Jan,Normal_month,2,Weekend,Young Adulthood,male,None,Mpumalanga,6,2,0.03,0.33,0.01
2016,Jan,Normal_month,2,Weekend,Young Adulthood,male,None,WesternCape,2,10,0.17,5,0.08
2016,Jan,Normal_month,2,Weekend,Young Adulthood,male,black,EasternCape,2,7,0.12,3.5,0.06
2016,Jan,Normal_month,2,Weekend,Young Adulthood,male,black,FreeState,1,0,0,0,0
2016,Jan,Normal_month,2,Weekend,Young Adulthood,male,black,Gauteng,21,233,3.88,11.1,0.18
2016,Jan,Normal_month,2,Weekend,Young Adulthood,male,black,KwazuluNatal,5,36,0.6,7.2,0.12
2016,Jan,Normal_month,2,Weekend,Young Adulthood,male,black,Limpopo,5,15,0.25,3,0.05
2016,Jan,Normal_month,2,Weekend,Young Adulthood,male,black,Mpumalanga,12,39,0.65,3.25,0.05
2016,Jan,Normal_month,2,Weekend,Young Adulthood,male,black,NorthWest,1,0,0,0,0
2016,Jan,Normal_month,2,Weekend,Young Adulthood,male,black,NorthernCape,2,1,0.02,0.5,0.01
2016,Jan,Normal_month,2,Weekend,Young Adulthood,male,black,WesternCape,2,2,0.03,1,0.02
2016,Jan,Normal_month,2,Weekend,Young Adulthood,male,coloured,Gauteng,3,2,0.03,0.67,0.01
2016,Jan,Normal_month,2,Weekend,Young Adulthood,male,coloured,NorthernCape,1,1,0.02,1,0.02
2016,Jan,Normal_month,2,Weekend,Young Adulthood,male,coloured,WesternCape,10,127,2.12,12.7,0.21
2016,Jan,Normal_month,2,Weekend,Young Adulthood,male,indian_asian,Gauteng,1,2,0.03,2,0.03
2016,Jan,Normal_month,2,Weekend,Young Adulthood,male,indian_asian,KwazuluNatal,2,21,0.35,10.5,0.18
2016,Jan,Normal_month,2,Weekend,Young Adulthood,male,indian_asian,Limpopo,2,0,0,0,0
2016,Jan,Normal_month,2,Weekend,Young Adulthood,male,indian_asian,Mpumalanga,1,6,0.1,6,0.1
2016,Jan,Normal_month,2,Weekend,Young Adulthood,male,indian_asian,WesternCape,1,6,0.1,6,0.1
2016,Jan,Normal_month,2,Weekend,Young Adulthood,male,white,FreeState,1,0,0,0,0
2016,Jan,Normal_month,2,Weekend,Young Adulthood,male,white,Gauteng,4,27,0.45,6.75,0.11
2016,Jan,Normal_month,2,Weekend,Young Adulthood,male,white,KwazuluNatal,1,65,1.08,65,1.08
2016,Jan,Normal_month,2,Weekend,Young Adulthood,male,white,Limpopo,2,3,0.05,1.5,0.03
2016,Jan,Normal_month,2,Weekend,Young Adulthood,male,white,Mpumalanga,1,0,0,0,0
2016,Jan,Normal_month,2,Weekend,Young Adulthood,male,white,WesternCape,2,5,0.08,2.5,0.04
2016,Jan,Normal_month,3,Weekday,Adolescence,female,coloured,NorthernCape,1,4,0.07,4,0.07
2016,Jan,Normal_month,3,Weekday,Adolescence,male,black,Gauteng,5,3,0.05,0.6,0.01
2016,Jan,Normal_month,3,Weekday,Adolescence,male,black,Limpopo,2,15,0.25,7.5,0.13
2016,Jan,Normal_month,3,Weekday,Adolescence,male,coloured,EasternCape,2,0,0,0,0
2016,Jan,Normal_month,3,Weekday,Adolescence,male,coloured,Gauteng,2,56,0.93,28,0.47
2016,Jan,Normal_month,3,Weekday,Adolescence,male,indian_asian,NorthWest,1,0,0,0,0
2016,Jan,Normal_month,3,Weekday,Adolescence,male,white,Gauteng,1,3,0.05,3,0.05
2016,Jan,Normal_month,3,Weekday,Childhood,None,None,None,12,30,0.5,2.5,0.04
2016,Jan,Normal_month,3,Weekday,Middle Adulthood,female,black,EasternCape,1,3,0.05,3,0.05
2016,Jan,Normal_month,3,Weekday,Middle Adulthood,female,black,FreeState,2,32,0.53,16,0.27
2016,Jan,Normal_month,3,Weekday,Middle Adulthood,female,black,Gauteng,1,1,0.02,1,0.02
2016,Jan,Normal_month,3,Weekday,Middle Adulthood,female,black,Mpumalanga,1,0,0,0,0
2016,Jan,Normal_month,3,Weekday,Middle Adulthood,male,None,Gauteng,2,55,0.92,27.5,0.46
2016,Jan,Normal_month,3,Weekday,Middle Adulthood,male,None,WesternCape,4,45,0.75,11.25,0.19
2016,Jan,Normal_month,3,Weekday,Middle Adulthood,male,black,EasternCape,3,28,0.47,9.33,0.16
2016,Jan,Normal_month,3,Weekday,Middle Adulthood,male,black,Gauteng,18,145,2.42,8.06,0.13
2016,Jan,Normal_month,3,Weekday,Middle Adulthood,male,black,KwazuluNatal,7,72,1.2,10.29,0.17
2016,Jan,Normal_month,3,Weekday,Middle Adulthood,male,black,Limpopo,2,33,0.55,16.5,0.28
2016,Jan,Normal_month,3,Weekday,Middle Adulthood,male,black,Mpumalanga,5,29,0.48,5.8,0.1
2016,Jan,Normal_month,3,Weekday,Middle Adulthood,male,black,WesternCape,5,20,0.33,4,0.07
2016,Jan,Normal_month,3,Weekday,Middle Adulthood,male,coloured,EasternCape,1,23,0.38,23,0.38
2016,Jan,Normal_month,3,Weekday,Middle Adulthood,male,coloured,Gauteng,1,0,0,0,0
2016,Jan,Normal_month,3,Weekday,Middle Adulthood,male,coloured,Limpopo,2,18,0.3,9,0.15
2016,Jan,Normal_month,3,Weekday,Middle Adulthood,male,coloured,NorthernCape,1,1,0.02,1,0.02
2016,Jan,Normal_month,3,Weekday,Middle Adulthood,male,coloured,WesternCape,13,262,4.37,20.15,0.34
2016,Jan,Normal_month,3,Weekday,Middle Adulthood,male,indian_asian,Gauteng,2,2,0.03,1,0.02
2016,Jan,Normal_month,3,Weekday,Middle Adulthood,male,indian_asian,NorthWest,1,16,0.27,16,0.27
2016,Jan,Normal_month,3,Weekday,Middle Adulthood,male,other,WesternCape,1,0,0,0,0
2016,Jan,Normal_month,3,Weekday,Middle Adulthood,male,white,EasternCape,2,1,0.02,0.5,0.01
2016,Jan,Normal_month,3,Weekday,Middle Adulthood,male,white,FreeState,3,43,0.72,14.33,0.24
2016,Jan,Normal_month,3,Weekday,Middle Adulthood,male,white,Gauteng,3,7,0.12,2.33,0.04
2016,Jan,Normal_month,3,Weekday,Middle Adulthood,male,white,KwazuluNatal,4,98,1.63,24.5,0.41
2016,Jan,Normal_month,3,Weekday,Middle Adulthood,male,white,Mpumalanga,2,5,0.08,2.5,0.04
2016,Jan,Normal_month,3,Weekday,Middle Adulthood,male,white,WesternCape,2,13,0.22,6.5,0.11
2016,Jan,Normal_month,3,Weekday,Middle Childhood,female,coloured,Mpumalanga,1,33,0.55,33,0.55
2016,Jan,Normal_month,3,Weekday,Middle Childhood,male,black,Limpopo,2,5,0.08,2.5,0.04
2016,Jan,Normal_month,3,Weekday,Young Adulthood,female,None,NorthWest,1,5,0.08,5,0.08
2016,Jan,Normal_month,3,Weekday,Young Adulthood,female,black,FreeState,3,10,0.17,3.33,0.06
2016,Jan,Normal_month,3,Weekday,Young Adulthood,female,black,Gauteng,8,54,0.9,6.75,0.11
2016,Jan,Normal_month,3,Weekday,Young Adulthood,female,black,KwazuluNatal,3,61,1.02,20.33,0.34
2016,Jan,Normal_month,3,Weekday,Young Adulthood,female,black,Limpopo,1,12,0.2,12,0.2
2016,Jan,Normal_month,3,Weekday,Young Adulthood,female,black,Mpumalanga,1,0,0,0,0
2016,Jan,Normal_month,3,Weekday,Young Adulthood,female,black,WesternCape,1,0,0,0,0
2016,Jan,Normal_month,3,Weekday,Young Adulthood,female,coloured,Gauteng,2,5,0.08,2.5,0.04
2016,Jan,Normal_month,3,Weekday,Young Adulthood,female,coloured,WesternCape,5,93,1.55,18.6,0.31
2016,Jan,Normal_month,3,Weekday,Young Adulthood,female,indian_asian,KwazuluNatal,1,2,0.03,2,0.03
2016,Jan,Normal_month,3,Weekday,Young Adulthood,female,white,Gauteng,2,3,0.05,1.5,0.03
2016,Jan,Normal_month,3,Weekday,Young Adulthood,male,None,FreeState,3,11,0.18,3.67,0.06
2016,Jan,Normal_month,3,Weekday,Young Adulthood,male,None,Gauteng,5,23,0.38,4.6,0.08
2016,Jan,Normal_month,3,Weekday,Young Adulthood,male,None,KwazuluNatal,4,4,0.07,1,0.02
2016,Jan,Normal_month,3,Weekday,Young Adulthood,male,None,Mpumalanga,1,1,0.02,1,0.02
2016,Jan,Normal_month,3,Weekday,Young Adulthood,male,None,WesternCape,4,41,0.68,10.25,0.17
2016,Jan,Normal_month,3,Weekday,Young Adulthood,male,black,EasternCape,11,137,2.28,12.45,0.21
2016,Jan,Normal_month,3,Weekday,Young Adulthood,male,black,FreeState,4,41,0.68,10.25,0.17
2016,Jan,Normal_month,3,Weekday,Young Adulthood,male,black,Gauteng,46,470,7.83,10.22,0.17
2016,Jan,Normal_month,3,Weekday,Young Adulthood,male,black,KwazuluNatal,9,15,0.25,1.67,0.03
2016,Jan,Normal_month,3,Weekday,Young Adulthood,male,black,Limpopo,14,73,1.22,5.21,0.09
2016,Jan,Normal_month,3,Weekday,Young Adulthood,male,black,Mpumalanga,21,94,1.57,4.48,0.07
2016,Jan,Normal_month,3,Weekday,Young Adulthood,male,black,NorthWest,3,68,1.13,22.67,0.38
2016,Jan,Normal_month,3,Weekday,Young Adulthood,male,black,NorthernCape,4,17,0.28,4.25,0.07
2016,Jan,Normal_month,3,Weekday,Young Adulthood,male,black,WesternCape,3,19,0.32,6.33,0.11
2016,Jan,Normal_month,3,Weekday,Young Adulthood,male,coloured,EasternCape,3,5,0.08,1.67,0.03
2016,Jan,Normal_month,3,Weekday,Young Adulthood,male,coloured,Gauteng,8,22,0.37,2.75,0.05
2016,Jan,Normal_month,3,Weekday,Young Adulthood,male,coloured,Mpumalanga,3,16,0.27,5.33,0.09
2016,Jan,Normal_month,3,Weekday,Young Adulthood,male,coloured,WesternCape,24,153,2.55,6.38,0.11
2016,Jan,Normal_month,3,Weekday,Young Adulthood,male,indian_asian,Gauteng,4,9,0.15,2.25,0.04
2016,Jan,Normal_month,3,Weekday,Young Adulthood,male,indian_asian,KwazuluNatal,4,51,0.85,12.75,0.21
2016,Jan,Normal_month,3,Weekday,Young Adulthood,male,indian_asian,Limpopo,3,21,0.35,7,0.12
2016,Jan,Normal_month,3,Weekday,Young Adulthood,male,indian_asian,Mpumalanga,1,0,0,0,0
2016,Jan,Normal_month,3,Weekday,Young Adulthood,male,other,WesternCape,1,4,0.07,4,0.07
2016,Jan,Normal_month,3,Weekday,Young Adulthood,male,white,EasternCape,3,22,0.37,7.33,0.12
2016,Jan,Normal_month,3,Weekday,Young Adulthood,male,white,FreeState,1,3,0.05,3,0.05
2016,Jan,Normal_month,3,Weekday,Young Adulthood,male,white,Gauteng,10,16,0.27,1.6,0.03
2016,Jan,Normal_month,3,Weekday,Young Adulthood,male,white,KwazuluNatal,2,0,0,0,0
2016,Jan,Normal_month,3,Weekday,Young Adulthood,male,white,Limpopo,1,0,0,0,0
2016,Jan,Normal_month,3,Weekday,Young Adulthood,male,white,Mpumalanga,4,195,3.25,48.75,0.81
2016,Jan,Normal_month,3,Weekday,Young Adulthood,male,white,NorthWest,1,0,0,0,0
2016,Jan,Normal_month,3,Weekday,Young Adulthood,male,white,WesternCape,6,105,1.75,17.5,0.29
2016,Jan,Normal_month,3,Weekday,Young Old,male,black,EasternCape,1,47,0.78,47,0.78
2016,Jan,Normal_month,3,Weekend,Adolescence,male,black,Gauteng,2,10,0.17,5,0.08
2016,Jan,Normal_month,3,Weekend,Adolescence,male,coloured,EasternCape,1,0,0,0,0
2016,Jan,Normal_month,3,Weekend,Adolescence,male,coloured,Gauteng,1,8,0.13,8,0.13
2016,Jan,Normal_month,3,Weekend,Childhood,None,None,None,1,0,0,0,0
2016,Jan,Normal_month,3,Weekend,Middle Adulthood,female,black,EasternCape,1,17,0.28,17,0.28
2016,Jan,Normal_month,3,Weekend,Middle Adulthood,female,black,Gauteng,2,1,0.02,0.5,0.01
2016,Jan,Normal_month,3,Weekend,Middle Adulthood,female,black,Mpumalanga,1,0,0,0,0
2016,Jan,Normal_month,3,Weekend,Middle Adulthood,male,None,EasternCape,1,33,0.55,33,0.55
2016,Jan,Normal_month,3,Weekend,Middle Adulthood,male,None,Gauteng,2,61,1.02,30.5,0.51
2016,Jan,Normal_month,3,Weekend,Middle Adulthood,male,black,EasternCape,3,0,0,0,0
2016,Jan,Normal_month,3,Weekend,Middle Adulthood,male,black,Gauteng,6,46,0.77,7.67,0.13
2016,Jan,Normal_month,3,Weekend,Middle Adulthood,male,black,Mpumalanga,2,77,1.28,38.5,0.64
2016,Jan,Normal_month,3,Weekend,Middle Adulthood,male,black,NorthWest,2,12,0.2,6,0.1
2016,Jan,Normal_month,3,Weekend,Middle Adulthood,male,black,WesternCape,1,17,0.28,17,0.28
2016,Jan,Normal_month,3,Weekend,Middle Adulthood,male,coloured,WesternCape,5,38,0.63,7.6,0.13
2016,Jan,Normal_month,3,Weekend,Middle Adulthood,male,indian_asian,WesternCape,1,32,0.53,32,0.53
2016,Jan,Normal_month,3,Weekend,Middle Adulthood,male,white,EasternCape,2,9,0.15,4.5,0.08
2016,Jan,Normal_month,3,Weekend,Middle Adulthood,male,white,FreeState,1,11,0.18,11,0.18
2016,Jan,Normal_month,3,Weekend,Middle Adulthood,male,white,KwazuluNatal,1,26,0.43,26,0.43
2016,Jan,Normal_month,3,Weekend,Middle Adulthood,male,white,NorthWest,1,3,0.05,3,0.05
2016,Jan,Normal_month,3,Weekend,Young Adulthood,female,None,Gauteng,1,1,0.02,1,0.02
2016,Jan,Normal_month,3,Weekend,Young Adulthood,female,black,EasternCape,2,92,1.53,46,0.77
2016,Jan,Normal_month,3,Weekend,Young Adulthood,female,black,Gauteng,5,8,0.13,1.6,0.03
2016,Jan,Normal_month,3,Weekend,Young Adulthood,female,black,KwazuluNatal,1,0,0,0,0
2016,Jan,Normal_month,3,Weekend,Young Adulthood,female,black,Mpumalanga,3,9,0.15,3,0.05
2016,Jan,Normal_month,3,Weekend,Young Adulthood,female,black,NorthWest,1,22,0.37,22,0.37
2016,Jan,Normal_month,3,Weekend,Young Adulthood,female,coloured,WesternCape,1,2,0.03,2,0.03
2016,Jan,Normal_month,3,Weekend,Young Adulthood,female,indian_asian,KwazuluNatal,1,0,0,0,0
2016,Jan,Normal_month,3,Weekend,Young Adulthood,male,None,Gauteng,5,3,0.05,0.6,0.01
2016,Jan,Normal_month,3,Weekend,Young Adulthood,male,None,KwazuluNatal,2,1,0.02,0.5,0.01
2016,Jan,Normal_month,3,Weekend,Young Adulthood,male,None,NorthWest,3,15,0.25,5,0.08
2016,Jan,Normal_month,3,Weekend,Young Adulthood,male,None,WesternCape,1,52,0.87,52,0.87
2016,Jan,Normal_month,3,Weekend,Young Adulthood,male,black,FreeState,2,2,0.03,1,0.02
2016,Jan,Normal_month,3,Weekend,Young Adulthood,male,black,Gauteng,22,258,4.3,11.73,0.2
2016,Jan,Normal_month,3,Weekend,Young Adulthood,male,black,KwazuluNatal,3,13,0.22,4.33,0.07
2016,Jan,Normal_month,3,Weekend,Young Adulthood,male,black,Limpopo,4,67,1.12,16.75,0.28
2016,Jan,Normal_month,3,Weekend,Young Adulthood,male,black,Mpumalanga,14,65,1.08,4.64,0.08
2016,Jan,Normal_month,3,Weekend,Young Adulthood,male,black,NorthWest,3,20,0.33,6.67,0.11
2016,Jan,Normal_month,3,Weekend,Young Adulthood,male,black,NorthernCape,1,5,0.08,5,0.08
2016,Jan,Normal_month,3,Weekend,Young Adulthood,male,coloured,EasternCape,2,18,0.3,9,0.15
2016,Jan,Normal_month,3,Weekend,Young Adulthood,male,coloured,Gauteng,4,18,0.3,4.5,0.08
2016,Jan,Normal_month,3,Weekend,Young Adulthood,male,coloured,KwazuluNatal,1,1,0.02,1,0.02
2016,Jan,Normal_month,3,Weekend,Young Adulthood,male,coloured,WesternCape,10,98,1.63,9.8,0.16
2016,Jan,Normal_month,3,Weekend,Young Adulthood,male,indian_asian,EasternCape,1,39,0.65,39,0.65
2016,Jan,Normal_month,3,Weekend,Young Adulthood,male,indian_asian,Gauteng,1,5,0.08,5,0.08
2016,Jan,Normal_month,3,Weekend,Young Adulthood,male,indian_asian,KwazuluNatal,3,3,0.05,1,0.02
2016,Jan,Normal_month,3,Weekend,Young Adulthood,male,other,WesternCape,4,27,0.45,6.75,0.11
2016,Jan,Normal_month,3,Weekend,Young Adulthood,male,white,EasternCape,2,61,1.02,30.5,0.51
2016,Jan,Normal_month,3,Weekend,Young Adulthood,male,white,Gauteng,5,9,0.15,1.8,0.03
2016,Jan,Normal_month,3,Weekend,Young Adulthood,male,white,KwazuluNatal,1,56,0.93,56,0.93
2016,Jan,Normal_month,3,Weekend,Young Adulthood,male,white,Limpopo,1,0,0,0,0
2016,Jan,Normal_month,3,Weekend,Young Adulthood,male,white,Mpumalanga,1,4,0.07,4,0.07
2016,Jan,Normal_month,3,Weekend,Young Adulthood,male,white,NorthWest,1,6,0.1,6,0.1
2016,Jan,Normal_month,3,Weekend,Young Adulthood,male,white,WesternCape,1,65,1.08,65,1.08
2016,Jan,Normal_month,4,Weekday,Adolescence,male,black,Gauteng,4,15,0.25,3.75,0.06
2016,Jan,Normal_month,4,Weekday,Adolescence,male,black,Limpopo,4,20,0.33,5,0.08
2016,Jan,Normal_month,4,Weekday,Adolescence,male,coloured,Gauteng,2,0,0,0,0
2016,Jan,Normal_month,4,Weekday,Adolescence,male,indian_asian,Gauteng,1,10,0.17,10,0.17
2016,Jan,Normal_month,4,Weekday,Adolescence,male,white,Mpumalanga,1,0,0,0,0
2016,Jan,Normal_month,4,Weekday,Childhood,None,None,None,4,5,0.08,1.25,0.02
2016,Jan,Normal_month,4,Weekday,Middle Adulthood,female,black,Gauteng,3,9,0.15,3,0.05
2016,Jan,Normal_month,4,Weekday,Middle Adulthood,female,indian_asian,Mpumalanga,1,17,0.28,17,0.28
